기준년월,지번코드,지번코드 위치,00시~01시 유동인구,01시~02시 유동인구,02시~03시 유동인구,03시~04시 유동인구,04시~05시 유동인구,05시~06시 유동인구,06시~07시 유동인구,07시~08시 유동인구,08시~09시 유동인구,09시~10시 유동인구,10시~11시 유동인구,11시~12시 유동인구,12시~13시 유동인구,13시~14시 유동인구,14시~15시 유동인구,15시~16시 유동인구,16시~17시 유동인구,17시~18시 유동인구,18시~19시 유동인구,19시~20시 유동인구,20시~21시 유동인구,21시~22시 유동인구,22시~23시 유동인구,23시~00시 유동인구,00시~01시 유동인구 비율,01시~02시 유동인구 비율,02시~03시 유동인구 비율,03시~04시 유동인구 비율,04시~05시 유동인구 비율,05시~06시 유동인구 비율,06시~07시 유동인구 비율,07시~08시 유동인구 비율,08시~09시 유동인구 비율,09시~10시 유동인구 비율,10시~11시 유동인구 비율,11시~12시 유동인구 비율,12시~13시 유동인구 비율,13시~14시 유동인구 비율,14시~15시 유동인구 비율,15시~16시 유동인구 비율,16시~17시 유동인구 비율,17시~18시 유동인구 비율,18시~19시 유동인구 비율,19시~20시 유동인구 비율,20시~21시 유동인구 비율,21시~22시 유동인구 비율,22시~23시 유동인구 비율,23시~00시 유동인구 비율,데이터기준일자,Latitude,Longitude
Nov-15,5013030000000000000,제주특별자치도 서귀포시 남원읍 하례리 9999-9488,3.94,3.09,2.73,2.44,2.52,4.43,11.06,24.28,42.69,56.93,65.1,66.71,64.95,63.25,61.77,65.4,65.51,66.32,47.97,26.87,19.17,14.13,8.96,5.32,0.000187556,0.000219262,0.000286417,0.000362781,0.000416609,0.000440209,0.000497903,0.000466471,0.000488204,0.00048813,0.000479698,0.000470579,0.000467144,0.000445063,0.000429317,0.000440155,0.000411536,0.000381278,0.000297083,0.000222883,0.00019577,0.000176088,0.000167636,0.000155119,2015-11-30,33.3252261,126.5961931
Nov-15,5013030000000000000,제주특별자치도 서귀포시 남원읍 신례리 10-256,9.95,5.71,4.17,3.9,4.33,11.18,38.56,72.2,103.27,121.35,131.94,140.6,144.7,131.86,130.53,134.73,138.94,156.73,129.94,90.04,69.2,50.08,29.46,17.04,0.000474152,0.000405286,0.000437036,0.000578155,0.000714635,0.001110175,0.001735629,0.001386939,0.001181023,0.001040491,0.000972241,0.000991767,0.001040691,0.00092782,0.00090729,0.000906779,0.000872794,0.000901124,0.000804635,0.000746946,0.000706785,0.000624051,0.000551337,0.000496735,2015-11-30,33.3330338,126.6180657
Nov-15,5013030000000000000,제주특별자치도 서귀포시 남원읍 신례리 2000-0,6.01,3.44,2.2,2.1,2.43,7.33,30.25,61.68,97.45,123.7,140.73,151.49,150.45,139.62,141.16,143.92,142.9,143.14,94.69,58.12,43.44,30.75,16.99,9.05,0.000286438,0.000243682,0.000230839,0.000310941,0.000402123,0.000727976,0.001361516,0.001184828,0.00111448,0.001060637,0.001037076,0.001068594,0.001082077,0.000982417,0.000981173,0.00096867,0.000897696,0.000822962,0.000586375,0.000482128,0.000443626,0.000383229,0.000318024,0.000263964,2015-11-30,33.3330338,126.6180657
Nov-15,5013030000000000000,제주특별자치도 서귀포시 남원읍 신례리 20-0,3.42,2.61,1.93,1.25,1.77,3.04,10.24,24.22,42.48,58.2,65.68,66.93,62.14,63.33,64.12,64.99,65.58,67.69,46.08,22.5,16.03,12.26,7.6,4.35,0.000162946,0.000185102,0.000202561,0.00018609,0.000292023,0.000302402,0.000460826,0.000465242,0.000485798,0.000499027,0.000484021,0.000472112,0.000446886,0.000445607,0.000445658,0.000437389,0.000411949,0.000389187,0.000285377,0.000186669,0.000163701,0.000152807,0.000142285,0.000126802,2015-11-30,33.3330338,126.6180657
Nov-15,5013030000000000000,제주특별자치도 서귀포시 남원읍 신례리 999-9616,7.82,4.94,3.55,3.74,4.42,10.74,39.23,73.62,110.31,135.25,155.17,167.61,169.15,153.47,154.69,156.87,156.86,156.97,107.41,70.49,52.06,36.54,20.55,11.35,0.000372571,0.000350347,0.000372125,0.000555104,0.000730166,0.001066767,0.001765744,0.001414289,0.001261583,0.001159671,0.001143475,0.001182269,0.001216501,0.00107985,0.001075176,0.001055818,0.000985405,0.000902467,0.00066514,0.000584732,0.00053172,0.000455306,0.0003846,0.00033079,2015-11-30,33.3330338,126.6180657
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 동복리 2000-0,1.23,0.74,0.55,0.47,0.56,1.16,2.44,5.61,9.59,12.84,14.53,14.51,14.45,14.93,14.19,14.74,15.33,15.98,12.69,8.44,6.77,5.15,3.16,1.86,5.88086E-05,0.000052292,5.73953E-05,6.97961E-05,0.000092035,0.000114729,0.000109865,0.000107763,0.000109633,0.000110103,0.000107104,0.000102357,0.000103889,0.000105062,9.86131E-05,9.91843E-05,9.63299E-05,9.18876E-05,0.000078602,7.00426E-05,6.91524E-05,6.41151E-05,5.92095E-05,5.42134E-05,2015-11-30,33.5359923,126.7190983
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 동복리 999-9616,2.41,1.43,1.05,0.86,1.05,2.29,5.07,11.73,19.82,26.49,29.96,29.98,29.8,30.66,29.33,30.32,31.65,33.03,26.28,17.63,14.15,10.65,6.44,3.78,0.000114823,0.000101629,0.000109967,0.000128067,0.000173991,0.000227207,0.000228312,0.000225356,0.000226623,0.00022712,0.000220799,0.000211485,0.000214322,0.000215741,0.000203859,0.000204065,0.000198795,0.000189927,0.000162759,0.000146254,0.000144477,0.0001327,0.000120534,0.000110293,2015-11-30,33.5446407,126.7199049
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 동복리 20-0,0.79,0.5,0.35,0.28,0.34,0.75,1.74,4.05,6.61,8.71,9.79,9.84,9.82,9.92,9.68,9.91,10.42,11,8.92,6.2,4.97,3.73,2.21,1.29,3.76604E-05,3.54129E-05,3.70867E-05,0.000041106,5.55184E-05,7.47644E-05,7.85199E-05,7.77761E-05,0.000075593,7.47148E-05,7.21307E-05,6.93774E-05,7.06473E-05,6.97959E-05,6.72959E-05,6.67009E-05,6.54728E-05,0.000063265,5.52541E-05,5.14474E-05,5.07451E-05,4.65288E-05,4.14192E-05,3.77424E-05,2015-11-30,33.5493689,126.7266723
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 동복리 10-256,0.85,0.72,0.69,0.57,0.7,0.87,1.35,2.21,3.25,4.14,4.48,4.45,4.49,4.47,4.41,4.44,4.64,4.82,4.06,2.95,2.46,1.94,1.34,0.99,4.04547E-05,5.07081E-05,7.27752E-05,8.51799E-05,0.000115553,0.000086883,6.08893E-05,4.24996E-05,3.71618E-05,3.54997E-05,0.000033033,3.13875E-05,3.22778E-05,3.14525E-05,3.06592E-05,2.99168E-05,2.91546E-05,2.77104E-05,2.51108E-05,2.44351E-05,2.51649E-05,2.41408E-05,0.00002502,2.89968E-05,2015-11-30,33.5506439,126.7264319
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 덕천리 9999-9488,1.17,0.92,0.94,0.82,0.9,1.21,2.54,5.8,9.48,13.49,15.61,15.65,14.35,14.66,14.49,14.27,14.26,14.06,9.42,6.07,4.75,3.72,2.42,1.6,5.57761E-05,6.51049E-05,9.89561E-05,0.000122279,0.00014882,0.000119961,0.000114546,0.000111343,0.000108413,0.000115705,0.000115055,0.000110393,0.000103186,0.000103127,0.000100682,9.60524E-05,8.95663E-05,8.08659E-05,5.83524E-05,5.03275E-05,4.85561E-05,4.63875E-05,4.52118E-05,4.67505E-05,2015-11-30,33.4850905,126.7468625
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 덕천리 9999-9744,0.37,0.19,0.12,0.12,0.19,0.36,0.91,3.53,6.45,8.81,9.68,10.26,10.17,10.67,9.68,9.18,9.55,9.2,5.45,3.89,3.33,2.52,1.48,0.78,1.76553E-05,1.34749E-05,1.25836E-05,1.85002E-05,3.14494E-05,3.55942E-05,0.000041053,0.000067838,7.37975E-05,0.000075535,7.13275E-05,7.23658E-05,7.31309E-05,7.50638E-05,6.72612E-05,6.18146E-05,5.99761E-05,5.29083E-05,3.37432E-05,3.22604E-05,0.000034006,3.14013E-05,2.76586E-05,2.28845E-05,2015-11-30,33.4850905,126.7468625
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 덕천리 1000-128,0.96,0.79,0.83,0.74,0.85,0.97,1.71,3.72,6.1,8.15,8.97,9.35,9.07,9.04,8.68,8.45,8.58,8.08,5.38,3.74,3.17,2.54,1.72,1.24,4.58847E-05,5.63108E-05,8.68269E-05,0.000109319,0.000140559,9.63858E-05,7.68093E-05,7.14944E-05,6.97412E-05,6.98532E-05,6.61176E-05,6.59727E-05,6.52509E-05,0.000063618,6.03106E-05,5.68453E-05,5.38763E-05,4.64517E-05,3.32953E-05,3.10133E-05,3.23889E-05,3.16837E-05,3.21997E-05,3.61876E-05,2015-11-30,33.4865852,126.7530257
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 덕천리 1999-9488,0.34,0.22,0.24,0.19,0.18,0.36,1.16,3.16,5.4,8.2,9.79,9.72,8.55,8.92,9,8.86,8.72,8.68,5.43,3.16,2.35,1.8,1.08,0.6,1.61787E-05,1.57207E-05,2.50274E-05,2.75029E-05,0.000030458,3.57929E-05,5.23966E-05,6.07942E-05,6.17508E-05,7.02934E-05,7.21307E-05,6.85897E-05,6.14847E-05,6.27361E-05,6.25556E-05,5.96609E-05,5.48039E-05,4.99282E-05,3.36111E-05,2.62103E-05,2.40278E-05,0.000022388,2.02979E-05,1.74233E-05,2015-11-30,33.4850905,126.7468625
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 송당리 999-9616,12.24,10.17,10.9,9.32,10.98,12.71,23.06,42.79,67.08,90.63,101.81,104.62,97.5,93.61,95.49,95.89,94.33,86.66,60.93,41.12,33.75,27.59,18.86,14.74,0.00058291,0.000721118,0.001143361,0.001383357,0.001814538,0.001262485,0.001038194,0.000822048,0.000767177,0.000777048,0.000750255,0.000737959,0.000701256,0.000658684,0.000663743,0.000645378,0.00059256,0.000498239,0.000377339,0.00034113,0.000344645,0.00034374,0.000352962,0.000429636,2015-11-30,33.4758557,126.776499
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 송당리 20-0,5.2,4.38,4.97,4.18,4.71,5.4,9.56,18.73,29.45,41.5,47.92,48.35,43.8,43.87,44.36,44.02,43.45,42.02,28.52,18.08,14.38,11.61,8.32,6.08,0.000247809,0.000310891,0.000520682,0.00062025,0.000778249,0.000536661,0.000430546,0.000359835,0.000336766,0.000355848,0.000353137,0.000341072,0.000315018,0.000308652,0.0003083,0.000296245,0.000272979,0.000241601,0.000176595,0.000149973,0.000146846,0.000144612,0.000155603,0.000177226,2015-11-30,33.4563407,126.8095629
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 송당리 2000-0,4.87,4.05,4.38,3.77,4.32,5.07,9.42,18.18,28.63,39.65,45.28,45.99,42.14,41.37,42.01,41.92,41.29,38.87,26.72,17.4,13.99,11.36,7.83,5.9,0.000231932,0.000286991,0.000459127,0.000559605,0.000713698,0.000503153,0.000424109,0.000349243,0.000327476,0.000339986,0.000333653,0.000324382,0.000303043,0.000291115,0.000291979,0.000282136,0.00025936,0.000223498,0.000165463,0.00014433,0.000142914,0.000141534,0.000146527,0.000172047,2015-11-30,33.4620531,126.7687598
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 송당리 3000-384,1.78,1.38,1.63,1.31,1.46,1.93,4.32,9.99,16.21,23.61,27.9,27.93,24.76,25.13,25.57,25.45,24.94,24.37,15.91,9.77,7.29,5.72,3.68,2.32,8.48152E-05,9.78938E-05,0.000170578,0.000195093,0.000240855,0.000192209,0.000194266,0.000191815,0.000185359,0.000202458,0.000205619,0.000196999,0.000178091,0.00017683,0.000177695,0.000171301,0.000156677,0.000140122,9.85503E-05,8.10284E-05,7.44836E-05,7.12386E-05,6.89593E-05,6.75069E-05,2015-11-30,33.4564636,126.7691579
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 송당리 10-256,3.11,2.55,2.75,2.36,2.78,3.25,5.89,11.19,17.66,23.83,26.81,27.55,25.75,24.83,25.18,25.22,24.88,22.95,16.04,10.85,8.93,7.26,4.92,3.78,0.000148307,0.000181131,0.000288095,0.000350168,0.000459074,0.000323063,0.000265314,0.000214951,0.000201958,0.000204341,0.000197557,0.000194363,0.000185164,0.000174722,0.00017504,0.000169733,0.000156289,0.000131936,9.93285E-05,8.99956E-05,9.12465E-05,9.04117E-05,9.21266E-05,0.000110263,2015-11-30,33.4587871,126.8126087
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 월정리 9999-9488,2.83,2.05,1.79,1.44,1.82,2.85,5.82,12.03,18.6,24.21,26.71,26.89,26.87,26.79,26.46,26.55,27.85,29.19,23.32,16.66,13.58,10.27,6.2,3.97,0.000134685,0.000145529,0.000188125,0.000214236,0.000300945,0.000282601,0.000261983,0.000231094,0.00021275,0.000207548,0.000196864,0.000189677,0.000193245,0.00018849,0.000183902,0.000178711,0.000174922,0.000167826,0.000144416,0.000138227,0.000138666,0.000127915,0.000116024,0.000115851,2015-11-30,33.5446034,126.7803854
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 월정리 1999-9488,4.09,3.13,2.78,2.26,2.89,4.32,8.44,17,25.43,32.57,36.06,36.03,36.02,36.05,36.08,36.4,37.61,39.9,32.75,23.14,18.67,13.77,8.37,5.49,0.000194684,0.000221863,0.000291346,0.000335575,0.000478241,0.000429117,0.00037971,0.000326594,0.000290852,0.00027923,0.000265748,0.000254177,0.000259083,0.000253684,0.00025079,0.000245006,0.000236284,0.000229414,0.000202835,0.000191928,0.000190643,0.000171586,0.00015657,0.000160007,2015-11-30,33.5446034,126.7803854
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 월정리 1000-128,4.11,2.82,2.12,1.7,2.35,4.68,11.05,26.29,40.13,51.59,58.01,58.04,57.87,58.56,58.65,59.43,60.7,64.88,52.49,36.03,28.49,19.9,11.13,6.56,0.000195875,0.000200279,0.000221821,0.000251533,0.000388904,0.000465109,0.000497347,0.000504988,0.000458903,0.00044235,0.000427481,0.000409436,0.000416176,0.000412037,0.000407661,0.000400015,0.000381312,0.000373028,0.000325041,0.000298896,0.000290976,0.000248004,0.000208338,0.000191161,2015-11-30,33.5496652,126.7895098
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 월정리 9999-9744,3.21,1.96,1.07,0.8,1.44,4.05,11.12,29.33,44.91,57.66,65.47,65.54,65.19,66.58,66.76,67.82,68.5,73.59,59.17,39.85,31.02,20.77,11.02,6.01,0.000152785,0.000139004,0.000111854,0.000119163,0.000238267,0.000402066,0.000500573,0.000563374,0.000513594,0.00049436,0.000482471,0.000462295,0.000468872,0.000468464,0.000464047,0.000456483,0.000430294,0.000423086,0.000366442,0.000330603,0.000316767,0.00025882,0.00020631,0.000175215,2015-11-30,33.5446034,126.7803854
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 999-9616,2.03,1.2,0.62,0.48,0.86,2.58,7.21,19.2,29.46,37.86,43.01,43.05,42.82,43.74,43.86,44.56,44.99,48.36,38.86,26.14,20.33,13.6,7.18,3.88,9.69135E-05,8.54354E-05,6.49105E-05,0.000070637,0.000142872,0.000256576,0.000324373,0.00036887,0.000336965,0.000324644,0.00031694,0.000303649,0.000307967,0.000307765,0.000304871,0.000299888,0.000282603,0.000278039,0.000240649,0.00021685,0.000207651,0.000169501,0.000134332,0.000113052,2015-11-30,33.5367251,126.8037263
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 10-256,1.28,0.78,0.41,0.32,0.55,1.63,4.51,11.99,18.45,23.67,26.9,26.93,26.79,27.33,27.4,27.84,28.12,30.26,24.35,16.41,12.8,8.56,4.53,2.44,6.10631E-05,5.51051E-05,4.27843E-05,0.000046844,9.11538E-05,0.000161714,0.000202909,0.000230319,0.000210996,0.000202969,0.000198215,0.000189931,0.000192696,0.000192303,0.000190466,0.000187376,0.000176655,0.00017398,0.000150764,0.000136123,0.000130693,0.000106669,8.47285E-05,7.11898E-05,2015-11-30,33.5582664,126.8224554
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 3999-9744,0.35,0.2,0.1,0.08,0.15,0.43,1.22,3.31,5.14,6.63,7.52,7.56,7.52,7.69,7.66,7.74,7.83,8.37,6.61,4.46,3.49,2.35,1.25,0.66,0.000016528,1.43496E-05,0.000010766,1.19707E-05,2.42893E-05,4.31104E-05,5.47523E-05,6.36438E-05,5.88306E-05,5.68635E-05,5.54472E-05,5.33133E-05,5.40889E-05,5.41142E-05,5.32418E-05,5.21205E-05,4.91983E-05,4.81075E-05,4.09513E-05,3.70246E-05,3.56468E-05,0.000029229,2.32983E-05,1.93474E-05,2015-11-30,33.5332052,126.7939455
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 2000-0,1.57,0.93,0.48,0.36,0.68,1.99,5.54,14.79,22.76,29.28,33.23,33.33,33.13,33.87,33.89,34.38,34.74,37.25,29.78,20.05,15.61,10.46,5.54,3,7.50032E-05,6.62633E-05,5.05442E-05,5.33735E-05,0.000112083,0.000197606,0.000249559,0.00028414,0.000260327,0.000251064,0.000244903,0.000235078,0.000238291,0.000238305,0.000235529,0.000231386,0.000218215,0.00021415,0.000184422,0.000166321,0.00015947,0.000130357,0.000103698,8.74373E-05,2015-11-30,33.5248744,126.7975394
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 3000-384,0.36,0.18,0.1,0.1,0.18,0.39,1.1,3.84,6.7,9.03,10.01,10.46,10.37,10.8,10.06,9.71,10.02,9.92,6.43,4.5,3.74,2.74,1.54,0.8,1.73536E-05,1.29784E-05,1.06611E-05,1.46418E-05,2.89709E-05,3.87397E-05,4.96207E-05,0.000073742,7.65919E-05,7.74242E-05,7.37912E-05,7.37978E-05,7.46101E-05,7.59832E-05,6.99163E-05,6.53638E-05,6.29244E-05,5.70249E-05,3.98305E-05,3.73703E-05,3.81592E-05,3.40887E-05,2.88188E-05,2.33607E-05,2015-11-30,33.5146296,126.7855974
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 행원리 20-0,0.26,0.11,0.05,0.06,0.11,0.25,0.71,3.01,5.54,7.57,8.31,8.83,8.77,9.2,8.34,7.89,8.21,7.91,4.63,3.31,2.84,2.14,1.22,0.62,1.23841E-05,8.08492E-06,5.4529E-06,9.20062E-06,1.89468E-05,2.48663E-05,3.20501E-05,5.77334E-05,6.33176E-05,6.49174E-05,6.12712E-05,6.22576E-05,6.30405E-05,6.47391E-05,5.79798E-05,5.31346E-05,5.15959E-05,4.54628E-05,2.86529E-05,0.000027438,2.89607E-05,2.66786E-05,0.000022818,1.79675E-05,2015-11-30,33.5587804,126.8191795
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 1999-9488,18.7,12.75,10.89,8.25,10.87,20.21,34.78,73.37,114.77,145.96,165.84,172.47,176.89,167.02,163.67,164.6,175.86,189.81,159.05,120.44,101.53,70.32,44.67,27.99,0.00089075,0.000904353,0.001142313,0.001224424,0.001796693,0.002007315,0.001565446,0.001409492,0.001312602,0.001251491,0.001222069,0.001216591,0.001272179,0.001175244,0.001137609,0.001107862,0.001104721,0.001091294,0.000984894,0.000999109,0.001036894,0.000876275,0.000835995,0.000815913,2015-11-30,33.5019841,126.8427373
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 9999-9744,3.43,2.34,1.99,1.5,1.99,3.77,6.85,14.58,23.04,28.75,32.23,33.37,33.71,32.25,31.86,32,33.96,35.9,29.69,22.2,18.73,13.08,8.3,5.13,0.000163153,0.000165646,0.000208294,0.00022314,0.000328594,0.000374286,0.000308333,0.000280029,0.000263472,0.000246503,0.0002375,0.000235384,0.000242424,0.000226915,0.000221447,0.000215365,0.00021334,0.000206384,0.000183851,0.000184122,0.000191269,0.000163038,0.000155316,0.000149434,2015-11-30,33.4902403,126.8326492
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 1000-128,20.75,14.44,12.76,9.75,12.7,22.28,36.85,75.12,116.8,148.81,169.85,176.73,182.26,171.12,167.52,168.04,180.06,195.27,165.29,125.63,105.96,73.25,47.24,30.02,0.000988537,0.00102435,0.001337953,0.001446772,0.00209863,0.002213595,0.00165885,0.001443046,0.001335804,0.001275899,0.001251665,0.001246655,0.001310814,0.001204067,0.001164359,0.001130968,0.001131161,0.001122696,0.001023552,0.001042104,0.001082189,0.000912735,0.000883958,0.000875014,2015-11-30,33.5171775,126.8544107
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 4000-256,5.39,3.76,3.37,2.57,3.37,5.8,9.75,19.83,30.95,39.57,45.19,46.96,48.12,45.24,44.44,44.55,47.5,51.07,42.93,32.47,27.3,18.92,12.19,7.76,0.000256779,0.000266708,0.000353739,0.000381232,0.000556782,0.000576361,0.000438859,0.000380934,0.000353979,0.000339275,0.000332973,0.000331276,0.000346049,0.000318341,0.000308902,0.000299875,0.000298394,0.000293647,0.000265819,0.000269318,0.000278867,0.000235784,0.000228105,0.00022628,2015-11-30,33.4902403,126.8326492
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 9999-9488,1.18,0.85,0.84,0.65,0.84,1.29,2.29,4.48,7.08,9.17,10.48,10.82,10.75,10.17,10.18,10.14,10.56,10.85,8.8,6.46,5.38,3.81,2.48,1.62,5.63476E-05,6.06133E-05,8.76658E-05,9.69527E-05,0.000138851,0.00012794,0.000102993,8.59853E-05,8.09874E-05,7.86417E-05,7.71957E-05,7.63184E-05,7.72807E-05,7.15644E-05,7.07365E-05,0.00006824,6.63167E-05,0.00006237,5.45213E-05,5.35958E-05,5.49392E-05,4.74509E-05,4.63284E-05,4.71877E-05,2015-11-30,33.4902403,126.8326492
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 세화리 2999-9872,1.59,1.14,1.08,0.85,1.09,1.71,2.72,5.1,7.93,9.94,11.38,11.78,12.16,11.44,11.24,11.14,11.92,12.83,11,8.35,7.05,4.86,3.25,2.12,7.56383E-05,8.06365E-05,0.000113392,0.000125742,0.000179994,0.000170289,0.000122364,9.80238E-05,9.06895E-05,8.52523E-05,8.38623E-05,0.000083116,8.74671E-05,0.000080463,0.000078132,7.49525E-05,7.48958E-05,7.37884E-05,6.80995E-05,6.92435E-05,0.000071995,6.05929E-05,6.08813E-05,6.17444E-05,2015-11-30,33.4937326,126.8246047
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 상도리 10-256,3.1,2.13,1.86,1.44,1.87,3.23,5.65,11.83,18.28,23.01,25.9,26.77,27.39,25.94,25.54,25.74,27.44,29.39,24.46,18.49,15.59,10.93,7.03,4.43,0.000147815,0.00015132,0.000195535,0.000214335,0.000308656,0.00032101,0.000254391,0.0002272,0.000209025,0.00019729,0.000190853,0.000188828,0.00019697,0.000182506,0.00017751,0.000173251,0.00017235,0.00016899,0.000151501,0.000153352,0.000159228,0.000136222,0.000131581,0.000129037,2015-11-30,33.4989003,126.8771178
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 상도리 20-0,1.36,1,0.92,0.78,0.92,1.32,2.46,4.82,7.26,8.71,9.41,9.51,9.5,9.21,9.27,9.37,9.82,10.03,8.12,6.04,5.09,3.77,2.52,1.62,6.46831E-05,7.06367E-05,9.66841E-05,0.000115206,0.000151519,0.000130622,0.00011084,9.26257E-05,8.29812E-05,7.46719E-05,6.93624E-05,6.70543E-05,6.83147E-05,6.47719E-05,6.44091E-05,6.30575E-05,6.17015E-05,5.76669E-05,5.02876E-05,0.000050098,5.20319E-05,4.69981E-05,0.000047183,4.73335E-05,2015-11-30,33.4972181,126.8758289
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 상도리 999-9616,2.31,1.58,1.38,1.07,1.39,2.54,4.97,10.54,16.71,20.32,22.27,22.89,22.64,22.04,22.05,22.11,23.28,23.86,19.34,14.21,11.99,8.55,5.44,3.34,0.000110123,0.000112338,0.000144607,0.000158587,0.000229069,0.000251908,0.000223556,0.000202566,0.000191089,0.000174269,0.000164141,0.000161496,0.000162861,0.000155102,0.000153227,0.000148841,0.000146238,0.000137176,0.000119787,0.000117868,0.000122413,0.000106528,0.000101777,9.73199E-05,2015-11-30,33.4940506,126.8564857
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 한동리 1000-128,6.4,3.93,2.47,1.8,2.71,7.2,15.56,38.78,60.2,78.03,88.96,91.21,92.61,90.39,89.04,90.53,94.4,102.65,83.86,60.65,49.52,33.69,19.43,11.35,0.000304998,0.000278575,0.000258558,0.000266818,0.000447122,0.000714798,0.000700332,0.00074495,0.000688499,0.000669078,0.000655524,0.000643364,0.000666018,0.000635994,0.000618911,0.000609338,0.000592995,0.000590163,0.000519287,0.000503104,0.000505735,0.000419781,0.000363566,0.000331004,2015-11-30,33.5351911,126.8261665
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 한동리 9999-9744,2.35,1.53,1.14,0.85,1.18,2.58,4.9,11.32,17.6,22.73,25.93,26.8,27.42,26.28,25.77,26.11,27.58,29.99,24.84,18.4,15.26,10.47,6.34,3.85,0.000112155,0.000108768,0.000119754,0.000126434,0.00019448,0.000255815,0.00022048,0.000217441,0.000201317,0.000194924,0.000191087,0.000189021,0.000197205,0.000184911,0.00017912,0.000175707,0.000173232,0.000172428,0.000153804,0.000152622,0.000155847,0.000130428,0.0001186,0.000112178,2015-11-30,33.5191109,126.8108162
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 한동리 9999-9488,0.41,0.3,0.29,0.25,0.32,0.41,0.7,1.85,3.14,4.17,4.57,4.81,4.82,4.92,4.54,4.35,4.54,4.44,2.92,2.13,1.84,1.4,0.91,0.59,0.000019624,2.12288E-05,3.04104E-05,3.69509E-05,5.21036E-05,4.09582E-05,0.00003163,3.55583E-05,3.59228E-05,3.57197E-05,3.36618E-05,3.39645E-05,3.46704E-05,3.46024E-05,3.15396E-05,2.92527E-05,2.85285E-05,2.55026E-05,1.80637E-05,1.76966E-05,0.000018809,1.73829E-05,1.69607E-05,1.70735E-05,2015-11-30,33.5191109,126.8108162
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 한동리 2999-9872,2.39,1.42,0.8,0.55,0.91,2.68,6.19,15.81,24.57,31.89,36.33,37.13,37.61,36.94,36.44,37.09,38.51,41.88,34.08,24.42,19.82,13.46,7.62,4.39,0.000113886,0.000100683,8.41005E-05,8.12227E-05,0.000150583,0.000266112,0.000278563,0.000303798,0.000280997,0.000273388,0.000267696,0.000261946,0.000270507,0.000259911,0.000253262,0.000249641,0.000241927,0.000240792,0.000211013,0.00020256,0.000202453,0.00016769,0.000142641,0.000128027,2015-11-30,33.5383572,126.8112657
Nov-15,5011030000000000000,제주특별자치도 제주시 구좌읍 한동리 4000-256,1.39,0.74,0.42,0.28,0.5,1.5,3.7,9.75,15.88,21.37,24.35,25.22,24.98,24.28,23.81,24,24.8,25.7,19.44,14.07,11.58,8.15,4.63,2.68,0.000066112,5.24574E-05,4.44272E-05,4.16006E-05,8.27819E-05,0.000149363,0.000166508,0.000187262,0.000181665,0.000183203,0.000179407,0.000177876,0.000179628,0.000170838,0.000165462,0.000161537,0.000155824,0.000147734,0.000120391,0.000116682,0.000118294,0.000101606,8.66061E-05,7.81085E-05,2015-11-30,33.5328318,126.8057397
