주차장관리번호,주차장명,주차장구분,주차장유형,주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,위도,경도
405-2-000109,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 125,36,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4034903,126.2545262
405-2-000110,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 239-1,21,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4049901,126.2561885
405-2-000111,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 295-11,29,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4057919,126.257747
405-2-000112,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 495-2,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4047517,126.2516433
405-2-000113,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 569,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4036137,126.25168
405-2-000114,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1011,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4147762,126.2695329
405-2-000115,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1028-1,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4143088,126.2676123
405-2-000116,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1051-1, 1051-3",9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4139961,126.2662374
405-2-000117,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1074-1,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4144906,126.2650106
405-2-000118,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1140-2,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.413456,126.2665402
405-2-000119,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1194-2,14,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4125162,126.2657031
405-2-000120,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1197-4,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4119745,126.2654623
405-2-000121,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1213-2,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.414385,126.2645606
405-2-000122,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1281-9,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4162027,126.2659568
405-2-000123,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1304-10, 1304-11, 1287-7",31,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4157222,126.2656507
405-2-000124,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1314-160,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4169706,126.263638
405-2-000125,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1314-163,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4169431,126.2638379
405-2-000126,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1314-41,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.417256,126.2631632
405-2-000127,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1328-63,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4159619,126.2625303
405-2-000128,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1333-24, 1333-37",11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4143809,126.2618869
405-2-000129,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1368-1,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.413955,126.2623476
405-2-000130,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1368-3,1368-7,1333-9,1333-12",30,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4139034,126.2621378
405-2-000131,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 1371-36,2,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4134291,126.2611397
405-2-000132,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1389-2,4,7, 1446-10",31,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4130056,126.2622998
405-2-000133,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1397,1397-1,1438-1",10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4133849,126.262833
405-2-000134,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 551-8,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4148785,126.2706096
405-2-000135,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 905-12,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4117513,126.2682332
405-2-000136,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 905-35,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4112991,126.2686991
405-2-000137,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한림리 905-5,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4110005,126.2674246
405-2-000138,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 한수리 920-12,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4227244,126.2633495
405-2-000139,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 한림리 1022-2, 1023-3",33,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4148101,126.2679646
405-2-000140,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 협재리 1467-1, 1468-1",25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3979975,126.2448495
405-2-000141,한림읍 공영주차장,공영,노외,"제주특별자치도 제주시 한림읍 협재리 1603, 1604, 1909, 1910-1",37,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.396747,126.2450075
405-2-000142,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 1666-1,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3977309,126.2433861
405-2-000143,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 1689-2,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3976062,126.2430706
405-2-000144,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 2514,44,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.393053,126.2406967
405-2-000145,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 2514-20,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3929249,126.2408974
405-2-000146,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 2516,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3928699,126.2407648
405-2-000147,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 2517-1,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3928172,126.2412699
405-2-000148,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 협재리 2872,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3851364,126.2505703
405-2-000149,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 금등리 612-1,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.3606042,126.195797
405-2-000150,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 수원리 27-6,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4272733,126.2703045
405-2-000151,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 옹포리 353-1,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4055041,126.2550968
405-2-000152,한림읍 공영주차장,공영,노외,제주특별자치도 제주시 한림읍 수원리 497-1,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4281239,126.2674157
405-2-000153,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 고내리 461-1,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4701489,126.3409489
405-2-000154,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 고내리 834-4,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4630412,126.3341981
405-2-000155,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 곽지리 1587-1,70,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4484468,126.3055816
405-2-000156,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 구엄리 1130-1,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4784741,126.375859
405-2-000157,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 구엄리 1136,22,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4808297,126.3763846
405-2-000158,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 금성리 286-1,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4396539,126.3023553
405-2-000159,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 금성리 554-2,22,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4457646,126.3006316
405-2-000160,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 .금성리 599-4,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4447696,126.3003942
405-2-000161,애월읍 공영주차장,공영,노외,"제주특별자치도 제주시 애월읍 납읍리 1576-19,20,1",9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4385628,126.3302627
405-2-000162,애월읍 공영주차장,공영,노외,"제주특별자치도 제주시 애월읍 상귀리 1008-1, 1006",50,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4524543,126.4089652
405-2-000163,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 1020,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4743639,126.3661808
405-2-000164,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 1282,30,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4721808,126.367039
405-2-000165,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 1284-1,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4719661,126.3667812
405-2-000166,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 1386-3,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4687551,126.3683449
405-2-000167,애월읍 공영주차장,공영,노외,"제주특별자치도 제주시 애월읍 신엄리 1729-1, 1728-1",12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.461968,126.3685329
405-2-000168,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 1796-1,15,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4559466,126.3697861
405-2-000169,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 2564,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4734422,126.3650434
405-2-000170,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 신엄리 2665-1,5,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4746437,126.3652323
405-2-000171,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 1506,6,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.463015,126.3179188
405-2-000172,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 1544-2,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4643937,126.3188406
405-2-000173,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 1680-1,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4654751,126.3195336
405-2-000174,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 1710-1,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4651826,126.3200105
405-2-000175,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 2060-2,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4651469,126.3165092
405-2-000176,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 애월리 2109-1,20,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.464088,126.3170822
405-2-000177,애월읍 공영주차장,공영,노외,"제주특별자치도 제주시 애월읍 애월리 354-1, 애월리 353-3",17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4632217,126.3291975
405-2-000178,애월읍 공영주차장,공영,노외,제주특별자치도 제주시 애월읍 유수암리 1843-3,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,0,0,제주특별자치도 제주시청,33.4398809,126.4029177
